sector,stock_names,etf_names
Short-Term,Fannie Mae Multifamily REMIC Trust 2012-M10 AFL 0.55771% 25-SEP-2022,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2012-M13 A2 2.377% 25-MAY-2022,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2014-M1 A2 3.089921% 25-JUL-2023,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2014-M13 A2 3.021% 25-AUG-2024,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2015-M10 A2 3.092% 25-APR-2027,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2016-M6 A2 2.488% 25-MAY-2026,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2017-M10 AV2 2.553523% 25-JUL-2024,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2017-M3 A2 2.466702% 25-DEC-2026,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2018-M3 A1 2.979259% 25-FEB-2030,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2018-M4 A2 3.059169% 25-APR-2028,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2019-M1 A2 3.55256% 25-SEP-2028,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2019-M25 A1 2.142% 25-OCT-2029,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2019-M4 A2 3.61% 25-MAR-2031,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2019-M9 A1 2.61% 25-OCT-2028,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2020-M1 A2 2.444% 25-OCT-2029,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2020-M14 A2 1.784% 25-MAY-2030,1
Short-Term,Fannie Mae Multifamily REMIC Trust 2020-M42 A1 0.785% 25-JUL-2030,1
Short-Term,Fannie Mae REMIC Trust 1992-185 ZB 7.0% 25-OCT-2022,1
Short-Term,Fannie Mae REMIC Trust 1992-G38 GZ 7.5% 25-JUL-2022,1
Short-Term,Fannie Mae REMIC Trust 1993-169 L 6.5% 25-SEP-2023,1
Short-Term,Fannie Mae REMIC Trust 1993-171 SB 18.048321% 25-SEP-2023,1
Short-Term,Fannie Mae REMIC Trust 1993-230 FA 0.70771% 25-DEC-2023,1
Short-Term,Fannie Mae REMIC Trust 1993-39 Z 7.5% 25-APR-2023,1
Short-Term,Fannie Mae REMIC Trust 1993-46 FH 1.57% 25-APR-2023,1
Short-Term,Fannie Mae REMIC Trust 1993-G3 K 7.0% 25-FEB-2023,1
Short-Term,Fannie Mae REMIC Trust 1994-61 FG 1.60771% 25-APR-2024,1
Short-Term,Fannie Mae REMIC Trust 1996-51 AY 7.0% 18-DEC-2026,1
Short-Term,Fannie Mae REMIC Trust 1998-22 FA 0.53671% 18-APR-2028,1
Short-Term,Fannie Mae REMIC Trust 1998-37 VZ 6.0% 17-JUN-2028,1
Short-Term,Fannie Mae REMIC Trust 2000-45 SD 7.81329% 18-DEC-2030,1
Short-Term,Fannie Mae REMIC Trust 2001-34 SR 7.96329% 18-AUG-2031,1
Short-Term,Fannie Mae REMIC Trust 2001-42 SB 8.5% 25-SEP-2031,1
Short-Term,Fannie Mae REMIC Trust 2001-46 F 0.53671% 18-SEP-2031,2
Short-Term,Fannie Mae REMIC Trust 2001-57 F 0.60771% 25-JUN-2031,1
Short-Term,Fannie Mae REMIC Trust 2002-13 FB 1.00771% 25-MAR-2032,1
Short-Term,Fannie Mae REMIC Trust 2002-22 G 6.5% 25-APR-2032,1
Short-Term,Fannie Mae REMIC Trust 2002-30 Z 6.0% 25-MAY-2032,1
Short-Term,Fannie Mae REMIC Trust 2002-34 FA 0.63671% 18-MAY-2032,1
Short-Term,Fannie Mae REMIC Trust 2002-39 FB 0.68671% 25-MAR-2032,1
Short-Term,Fannie Mae REMIC Trust 2002-65 FC 0.50771% 25-JUN-2026,1
Short-Term,"Fannie Mae REMIC Trust 2002-80, excluding Group 4 CZ 4.5% 25-SEP-2032",1
Short-Term,Fannie Mae REMIC Trust 2003-109 YB 6.0% 25-NOV-2033,1
Short-Term,Fannie Mae REMIC Trust 2003-14 AT 4.0% 25-MAR-2033,1
Short-Term,Fannie Mae REMIC Trust 2003-21 OA 4.0% 25-MAR-2033,1
Short-Term,Fannie Mae REMIC Trust 2003-32 UI 6.0% 25-MAY-2033,1
Short-Term,Fannie Mae REMIC Trust 2003-45 JB 5.5% 25-JUN-2033,1
Short-Term,Fannie Mae REMIC Trust 2003-61 MZ 5.0% 25-AUG-2033,1
Short-Term,"Fannie Mae REMIC Trust 2003-63, Groups 4, 5, 6 and 10 F1 0.40771% 25-NOV-2027",1
Short-Term,"Fannie Mae REMIC Trust 2003-63, excluding Groups 4 - 6 and 10 IP 6.0% 25-JUL-2033",1
Short-Term,Fannie Mae REMIC Trust 2003-71 NH 4.286% 25-AUG-2033,1
Short-Term,Fannie Mae REMIC Trust 2003-75 GI 5.0% 15-AUG-2023,1
Short-Term,Fannie Mae REMIC Trust 2004-10 ZB 6.0% 25-MAR-2034,1
Short-Term,Fannie Mae REMIC Trust 2004-18 EZ 6.0% 25-APR-2034,1
Short-Term,Fannie Mae REMIC Trust 2004-25 LC 5.5% 25-APR-2034,1
Short-Term,Fannie Mae REMIC Trust 2004-25 UC 5.5% 25-APR-2034,1
Short-Term,Fannie Mae REMIC Trust 2004-28 ZH 5.5% 25-MAY-2034,1
Short-Term,Fannie Mae REMIC Trust 2004-60 AC 5.5% 25-APR-2034,1
Short-Term,Fannie Mae REMIC Trust 2005-102 DS 19.503798% 25-NOV-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-104 UE 5.5% 25-DEC-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-2 S 6.49229% 25-FEB-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-2 TB 0.4% 25-JUL-2033,1
Short-Term,Fannie Mae REMIC Trust 2005-29 ZT 5.0% 25-APR-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-40 SA 6.59229% 25-MAY-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-52 TZ 6.5% 25-JUN-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-57 KZ 6.0% 25-JUL-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-67 SC 14.173424% 25-AUG-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-79 NF 0.51771% 25-SEP-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-79 NS 5.98229% 25-SEP-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-86 WZ 5.5% 25-OCT-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-87 SC 13.653813% 25-OCT-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-90 ES 16.605725% 25-OCT-2035,1
Short-Term,Fannie Mae REMIC Trust 2005-95 WZ 6.0% 25-NOV-2035,1
Short-Term,Fannie Mae REMIC Trust 2006-110 PI 5.5% 25-NOV-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-112 DF 0.45771% 25-NOV-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-116 ES 6.54229% 25-DEC-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-117 GF 0.45771% 25-DEC-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-118 A1 0.16771% 25-DEC-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-126 DZ 5.5% 25-JAN-2037,1
Short-Term,"Fannie Mae REMIC Trust 2006-15, Groups 1 - 4 and 6 IS 6.47229% 25-MAR-2036",1
Short-Term,Fannie Mae REMIC Trust 2006-20 PI 6.57229% 25-NOV-2030,1
Short-Term,Fannie Mae REMIC Trust 2006-31 PZ 6.0% 25-MAY-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-42 CF 0.55771% 25-JUN-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-42 EI 6.44229% 25-JUN-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-5 2A2 1.931052% 25-FEB-2035,1
Short-Term,Fannie Mae REMIC Trust 2006-5 N2 0.0% 25-FEB-2035,1
Short-Term,"Fannie Mae REMIC Trust 2006-59, Groups 2 - 11 SL 6.46229% 25-JUL-2036",1
Short-Term,Fannie Mae REMIC Trust 2006-80 PH 6.0% 25-AUG-2036,1
Short-Term,Fannie Mae REMIC Trust 2006-85 MZ 6.5% 25-SEP-2036,1
Short-Term,Fannie Mae REMIC Trust 2007-109 GF 0.78771% 25-DEC-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-116 PB 5.5% 25-AUG-2035,1
Short-Term,Fannie Mae REMIC Trust 2007-117 MD 5.5% 25-JUL-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-16 FC 0.85771% 25-MAR-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-22 FY 0.52771% 25-MAR-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-25 FB 0.43771% 25-APR-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-28 ZA 6.0% 25-APR-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-3 FG 0.40771% 25-JAN-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-42 AF 0.35771% 25-MAY-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-57 ZG 4.75% 25-JUN-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-60 ZS 4.75% 25-JUL-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-68 AE 6.5% 25-JUL-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-7 F 0.43771% 25-FEB-2037,1
Short-Term,Fannie Mae REMIC Trust 2007-7 KA 5.75% 25-AUG-2036,1
Short-Term,Fannie Mae REMIC Trust 2007-W10 3A 2.093352% 25-JUN-2037,1
Short-Term,"Fannie Mae REMIC Trust 2008-1, Groups 1 and 6 LF 0.80771% 25-MAY-2037",1
Short-Term,Fannie Mae REMIC Trust 2008-17 IP 6.5% 25-FEB-2038,1
Short-Term,Fannie Mae REMIC Trust 2008-3 FG 0.88771% 25-FEB-2038,1
Short-Term,Fannie Mae REMIC Trust 2008-3 FZ 0.65771% 25-FEB-2038,1
Short-Term,Fannie Mae REMIC Trust 2008-53 LF 0.95771% 25-JUL-2038,1
Short-Term,Fannie Mae REMIC Trust 2008-8 ZA 5.0% 25-FEB-2038,1
Short-Term,Fannie Mae REMIC Trust 2009-10 AB 5.0% 25-MAR-2024,1
Short-Term,Fannie Mae REMIC Trust 2009-103 PZ 6.0% 25-DEC-2039,1
Short-Term,Fannie Mae REMIC Trust 2009-106 SN 6.14229% 25-JAN-2040,1
Short-Term,Fannie Mae REMIC Trust 2009-109 PZ 4.5% 25-JAN-2040,1
Short-Term,Fannie Mae REMIC Trust 2009-11 PI 5.5% 25-MAR-2036,1
Short-Term,Fannie Mae REMIC Trust 2009-115 HZ 5.0% 25-JAN-2040,1
Short-Term,Fannie Mae REMIC Trust 2009-14 BS 6.14229% 25-MAR-2024,1
Short-Term,Fannie Mae REMIC Trust 2009-14 EB 4.5% 25-MAR-2024,1
Short-Term,Fannie Mae REMIC Trust 2009-37 NZ 5.71154% 25-FEB-2037,1
Short-Term,Fannie Mae REMIC Trust 2009-50 GX 5.0% 25-JUL-2039,1
Short-Term,Fannie Mae REMIC Trust 2009-52 AJ 4.0% 25-JUL-2024,1
Short-Term,Fannie Mae REMIC Trust 2009-64 ZD 8.0% 25-AUG-2039,1
Short-Term,Fannie Mae REMIC Trust 2009-85 J 4.5% 25-OCT-2039,1
Short-Term,Fannie Mae REMIC Trust 2009-91 HL 5.0% 25-NOV-2039,1
Short-Term,Fannie Mae REMIC Trust 2009-92 DB 5.0% 25-NOV-2039,1
Short-Term,Fannie Mae REMIC Trust 2010-110 KI 5.5% 25-OCT-2025,1
Short-Term,Fannie Mae REMIC Trust 2010-115 PO 0.0% 25-APR-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-129 SM 5.89229% 25-NOV-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-141 FB 0.57771% 25-DEC-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-142 DL 4.0% 25-DEC-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-147 KS 5.84229% 25-JAN-2041,1
Short-Term,Fannie Mae REMIC Trust 2010-2 LC 5.0% 25-FEB-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-21 KO 0.0% 25-MAR-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-3 DZ 4.5% 25-FEB-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-35 EP 5.5% 25-APR-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-35 SJ 17.307637% 25-APR-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-38 KC 4.5% 25-APR-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-4 AF 0.85771% 25-FEB-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-45 WB 5.0% 25-MAY-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-49 SC 12.44458% 25-MAR-2040,1
Short-Term,Fannie Mae REMIC Trust 2010-68 BI 5.5% 25-JUL-2050,1
Short-Term,Fannie Mae REMIC Trust 2010-75 MT 1.588539% 25-DEC-2039,1
Short-Term,Fannie Mae REMIC Trust 2010-89 CF 0.55771% 25-FEB-2038,1
Short-Term,Fannie Mae REMIC Trust 2011-10 AY 6.0% 25-FEB-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-101 EI 3.5% 25-OCT-2026,1
Short-Term,Fannie Mae REMIC Trust 2011-105 MB 4.0% 25-OCT-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-111 PZ 4.5% 25-NOV-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-123 JS 6.54229% 25-MAR-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-123 ZP 4.5% 25-DEC-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-15 HT 5.5% 25-MAR-2026,1
Short-Term,Fannie Mae REMIC Trust 2011-30 LS 1.595294% 25-APR-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-30 ZB 5.0% 25-APR-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-52 GB 5.0% 25-JUN-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-73 PI 4.5% 25-MAY-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-74 TQ 4.5% 25-DEC-2033,1
Short-Term,Fannie Mae REMIC Trust 2011-87 YI 5.0% 25-SEP-2041,1
Short-Term,Fannie Mae REMIC Trust 2011-9 AZ 5.0% 25-MAY-2040,1
Short-Term,Fannie Mae REMIC Trust 2011-96 FA 0.55771% 25-OCT-2041,1
Short-Term,Fannie Mae REMIC Trust 2012-101 AI 3.0% 25-JUN-2027,1
Short-Term,Fannie Mae REMIC Trust 2012-103 HI 3.0% 25-SEP-2027,1
Short-Term,Fannie Mae REMIC Trust 2012-111 B 7.0% 25-OCT-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-118 IB 3.5% 25-NOV-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-122 SD 5.99229% 25-NOV-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-133 KO 0.0% 25-DEC-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-136 DL 3.5% 25-DEC-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-138 MA 1.0% 25-DEC-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-140 PA 2.0% 25-DEC-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-146 QA 1.0% 25-JAN-2043,1
Short-Term,Fannie Mae REMIC Trust 2012-28 PT 4.0% 25-MAR-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-32 DA 2.0% 25-NOV-2026,1
Short-Term,Fannie Mae REMIC Trust 2012-39 PB 4.25% 25-APR-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-52 BZ 4.0% 25-MAY-2042,1
Short-Term,Fannie Mae REMIC Trust 2012-53 CI 3.0% 25-MAY-2022,1
Short-Term,Fannie Mae REMIC Trust 2012-65 IO 5.5% 25-JUL-2040,1
Short-Term,Fannie Mae REMIC Trust 2012-66 DI 3.5% 25-JUN-2027,1
Short-Term,Fannie Mae REMIC Trust 2013-10 HQ 2.5% 25-FEB-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-105 BN 4.0% 25-MAY-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-105 KO 0.0% 25-OCT-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-106 KN 3.0% 25-OCT-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-13 IK 2.5% 25-MAR-2028,1
Short-Term,Fannie Mae REMIC Trust 2013-130 QY 4.5% 25-JUN-2041,1
Short-Term,Fannie Mae REMIC Trust 2013-15 ME 2.0% 25-JUL-2039,1
Short-Term,Fannie Mae REMIC Trust 2013-22 TS 5.915565% 25-MAR-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-23 ZB 3.0% 25-MAR-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-3 BQ 1.75% 25-JAN-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-41 DB 3.0% 25-MAY-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-43 IX 4.0% 25-MAY-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-51 PI 3.0% 25-NOV-2032,1
Short-Term,Fannie Mae REMIC Trust 2013-52 MD 1.25% 25-JUN-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-54 LI 7.0% 25-JUN-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-55 AI 3.0% 25-JUN-2033,1
Short-Term,Fannie Mae REMIC Trust 2013-67 IL 6.5% 25-JUL-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-70 JZ 3.0% 25-JUL-2043,1
Short-Term,Fannie Mae REMIC Trust 2013-74 EL 3.0% 25-APR-2041,1
Short-Term,Fannie Mae REMIC Trust 2013-75 FC 0.35771% 25-JUL-2042,1
Short-Term,Fannie Mae REMIC Trust 2014-20 NA 3.0% 25-JUN-2033,1
Short-Term,Fannie Mae REMIC Trust 2014-29 GI 3.0% 25-MAY-2029,1
Short-Term,Fannie Mae REMIC Trust 2014-36 AC 3.0% 25-APR-2043,1
Short-Term,Fannie Mae REMIC Trust 2014-42 FA 0.50629% 25-JUL-2044,1
Short-Term,Fannie Mae REMIC Trust 2014-44 NI 4.5% 25-AUG-2029,1
Short-Term,Fannie Mae REMIC Trust 2014-46 KA 18.385081% 25-AUG-2044,1
Short-Term,Fannie Mae REMIC Trust 2014-47 AF 0.45629% 25-AUG-2044,2
Short-Term,Fannie Mae REMIC Trust 2014-49 AF 0.42629% 25-AUG-2044,1
Short-Term,Fannie Mae REMIC Trust 2014-50 FC 0.45629% 25-AUG-2044,1
Short-Term,Fannie Mae REMIC Trust 2014-61 FA 0.45629% 25-OCT-2044,1
Short-Term,Fannie Mae REMIC Trust 2014-68 GI 4.5% 25-OCT-2043,1
Short-Term,Fannie Mae REMIC Trust 2014-82 GZ 4.0% 25-DEC-2044,1
Short-Term,Fannie Mae REMIC Trust 2014-84 LI 3.5% 25-DEC-2026,1
Short-Term,Fannie Mae REMIC Trust 2014-86 PA 2.0% 25-DEC-2044,1
Short-Term,Fannie Mae REMIC Trust 2015-16 MY 3.5% 25-APR-2045,1
Short-Term,Fannie Mae REMIC Trust 2015-19 JB 3.5% 25-APR-2045,1
Short-Term,Fannie Mae REMIC Trust 2015-28 GC 2.5% 25-JUN-2034,1
Short-Term,Fannie Mae REMIC Trust 2015-28 P 2.5% 25-MAY-2045,1
Short-Term,Fannie Mae REMIC Trust 2015-38 GI 3.0% 25-SEP-2043,1
Short-Term,Fannie Mae REMIC Trust 2015-40 AI 6.0% 25-MAY-2037,1
Short-Term,Fannie Mae REMIC Trust 2015-76 BI 4.0% 25-OCT-2039,1
Short-Term,Fannie Mae REMIC Trust 2015-87 BF 0.40771% 25-DEC-2045,1
Short-Term,Fannie Mae REMIC Trust 2015-93 KI 3.0% 25-SEP-2044,1
Short-Term,Fannie Mae REMIC Trust 2015-97 AI 4.0% 25-SEP-2041,1
Short-Term,Fannie Mae REMIC Trust 2016-2 EZ 2.5% 25-FEB-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-25 FL 0.60771% 25-MAY-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-40 AF 0.55629% 25-JUL-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-40 DF 0.60629% 25-JUL-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-40 EF 0.55629% 25-JUL-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-40 MS 5.89229% 25-JUL-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-44 Z 3.5% 25-JUL-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-62 FH 0.50771% 25-SEP-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-62 SB 5.99229% 25-SEP-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-71 NI 3.5% 25-APR-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-73 PI 3.0% 25-AUG-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-74 HI 3.5% 25-OCT-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-75 FC 0.50771% 25-OCT-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-8 FA 0.55771% 25-MAR-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-84 DF 0.52629% 25-NOV-2046,1
Short-Term,Fannie Mae REMIC Trust 2016-87 AF 0.50629% 25-NOV-2046,1
Short-Term,Fannie Mae REMIC Trust 2017-18 AS 5.94229% 25-MAR-2047,1
Short-Term,Fannie Mae REMIC Trust 2017-20 JA 3.0% 25-OCT-2045,1
Short-Term,Fannie Mae REMIC Trust 2017-34 JK 3.0% 25-MAY-2047,1
Short-Term,Fannie Mae REMIC Trust 2017-36 PQ 2.55% 25-JUL-2044,1
Short-Term,Fannie Mae REMIC Trust 2017-46 BY 3.0% 25-JUN-2047,1
Short-Term,Fannie Mae REMIC Trust 2017-49 ZJ 4.0% 25-JUL-2057,1
Short-Term,Fannie Mae REMIC Trust 2017-50 BZ 3.0% 25-JUL-2047,1
Short-Term,Fannie Mae REMIC Trust 2017-54 IG 4.0% 25-JUL-2047,1
Short-Term,Fannie Mae REMIC Trust 2017-65 SA 5.0% 25-SEP-2047,1
Short-Term,Fannie Mae REMIC Trust 2017-84 ZK 3.5% 25-OCT-2057,1
Short-Term,Fannie Mae REMIC Trust 2017-87 GI 4.0% 25-JUN-2044,1
Short-Term,Fannie Mae REMIC Trust 2017-87 ZA 4.0% 25-NOV-2057,1
Short-Term,Fannie Mae REMIC Trust 2018-17 Z 3.5% 25-MAR-2048,1
Short-Term,Fannie Mae REMIC Trust 2018-27 FJ 0.40771% 25-DEC-2047,1
Short-Term,Fannie Mae REMIC Trust 2018-39 FW 0.40188% 25-JUN-2048,1
Short-Term,Fannie Mae REMIC Trust 2018-45 FA 0.40771% 25-JUN-2048,1
Short-Term,Fannie Mae REMIC Trust 2018-66 MA 3.5% 25-JUL-2045,1
Short-Term,Fannie Mae REMIC Trust 2018-70 HF 0.45771% 25-OCT-2058,1
Short-Term,Fannie Mae REMIC Trust 2018-72 BA 3.5% 25-JUL-2054,1
Short-Term,Fannie Mae REMIC Trust 2018-72 FB 0.45771% 25-OCT-2058,1
Short-Term,Fannie Mae REMIC Trust 2018-76 ZL 4.0% 25-OCT-2058,1
Short-Term,Fannie Mae REMIC Trust 2018-86 DL 3.5% 25-DEC-2048,1
Short-Term,Fannie Mae REMIC Trust 2018-86 WF 0.45629% 25-DEC-2048,1
Short-Term,Fannie Mae REMIC Trust 2018-92 DA 3.5% 25-NOV-2046,1
Short-Term,Fannie Mae REMIC Trust 2018-92 DB 3.5% 25-JAN-2049,1
Short-Term,Fannie Mae REMIC Trust 2018-94 AZ 4.0% 25-JAN-2049,1
Short-Term,Fannie Mae REMIC Trust 2018-96 CA 3.5% 25-OCT-2035,1
Short-Term,Fannie Mae REMIC Trust 2019-17 GZ 4.0% 25-NOV-2056,1
Short-Term,Fannie Mae REMIC Trust 2019-26 GA 3.5% 25-JUN-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-27 HA 3.0% 25-JUN-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-28 FJ 0.55771% 25-JUN-2059,1
Short-Term,Fannie Mae REMIC Trust 2019-29 HT 3.0% 25-JUN-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-30 FN 0.60771% 25-JUL-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-33 N 3.0% 25-MAR-2048,1
Short-Term,Fannie Mae REMIC Trust 2019-34 JA 3.0% 25-JUL-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-34 LA 3.0% 25-JUL-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-37 A 3.0% 25-JUL-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-38 CF 0.55771% 25-JUL-2049,2
Short-Term,Fannie Mae REMIC Trust 2019-41 F 0.60771% 25-AUG-2059,1
Short-Term,Fannie Mae REMIC Trust 2019-41 SN 5.94229% 25-AUG-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-47 FB 0.50771% 25-MAY-2040,1
Short-Term,Fannie Mae REMIC Trust 2019-47 FD 0.50771% 25-AUG-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-53 FA 0.50629% 25-SEP-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-57 JA 2.5% 25-OCT-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-59 AB 2.5% 25-OCT-2039,1
Short-Term,Fannie Mae REMIC Trust 2019-59 PT 2.5% 25-OCT-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-60 WF 0.50629% 25-OCT-2059,1
Short-Term,Fannie Mae REMIC Trust 2019-62 FA 0.60771% 25-NOV-2059,1
Short-Term,Fannie Mae REMIC Trust 2019-62 FQ 0.60771% 25-NOV-2059,2
Short-Term,Fannie Mae REMIC Trust 2019-66 C 3.0% 25-NOV-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-66 FA 0.55771% 25-NOV-2059,1
Short-Term,Fannie Mae REMIC Trust 2019-68 KP 2.5% 25-NOV-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-70 WA 0.0% 25-NOV-2042,1
Short-Term,Fannie Mae REMIC Trust 2019-74 BF 0.65771% 25-DEC-2059,2
Short-Term,Fannie Mae REMIC Trust 2019-8 DY 3.5% 25-MAR-2049,1
Short-Term,Fannie Mae REMIC Trust 2019-9 FH 0.55771% 25-MAR-2049,1
Short-Term,Fannie Mae REMIC Trust 2020-12 WF 0.50629% 25-MAR-2060,1
Short-Term,Fannie Mae REMIC Trust 2020-20 KI 4.0% 25-MAR-2050,1
Short-Term,Fannie Mae REMIC Trust 2020-34 AI 3.5% 25-JUN-2035,1
Short-Term,Fannie Mae REMIC Trust 2020-37 QI 4.5% 25-JUN-2050,1
Short-Term,Fannie Mae REMIC Trust 2020-5 BZ 3.0% 25-FEB-2050,1
Short-Term,Fannie Mae REMIC Trust 2020-54 WF 0.55629% 25-AUG-2050,1
Short-Term,Fannie Mae REMIC Trust 2020-66 IC 6.0% 25-OCT-2047,1
Short-Term,Fannie Mae REMIC Trust 2020-74 IQ 6.0% 25-OCT-2050,1
Short-Term,Fannie Mae REMIC Trust 2020-77 DI 4.0% 25-NOV-2035,1
Short-Term,Fannie Mae REMIC Trust 2020-9 SJ 5.89229% 25-FEB-2050,1
Short-Term,Fannie Mae REMIC Trust 2020-93 NI 3.0% 25-JAN-2051,1
Short-Term,Fannie Mae REMIC Trust 2021-1 IB 3.5% 25-FEB-2061,1
Short-Term,Fannie Mae REMIC Trust 2021-36 WF 0.24867% 25-JUN-2051,1
